GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "39000","Ohio",3,SAGDP2N,71,"621","    Ambulatory health care services ","Millions of current dollars",10000.5,10512.1,10967.6,11632.6,12615.2,13444.4,13923.5,14782.5,15489.2,16433.4,16724.1,17792.8,18628.8,19072.2,19851.2,20814.5,21457.7,22001.3,22821.0,23639.3,24731.6,25475.1,26622.7,25930.6,27923.3,29821.2,32481.5
 "39000","Ohio",3,SAGDP2N,72,"622","    Hospitals ","Millions of current dollars",7970.1,8151.5,8507.1,8830.2,9726.8,10439.6,11260.7,12300.7,12779.2,13789.5,14071.8,15405.5,16302.6,16644.4,17203.5,18043.7,18937.6,19325.1,20498.3,21394.9,21690.1,22395.6,23273.8,23355.0,24690.7,25934.9,27743.4
 "39000","Ohio",3,SAGDP2N,73,"623","    Nursing and residential care facilities ","Millions of current dollars",3308.0,3417.2,3579.3,3783.4,4108.5,4432.7,4769.8,5030.5,5066.7,5283.2,5440.0,5728.2,5856.2,5928.9,6015.8,6038.7,6217.1,6246.2,6369.3,6595.1,6708.9,6901.6,7029.8,7263.6,7069.4,7616.3,8478.2
 "39000","Ohio",3,SAGDP2N,74,"624","    Social assistance ","Millions of current dollars",1262.2,1398.2,1542.6,1656.9,1904.6,1987.8,2125.7,2189.1,2348.2,2576.7,2704.5,2883.2,2906.2,2950.7,2954.4,3033.0,3230.2,3362.2,3569.0,3818.8,4061.6,4177.3,4435.0,4361.4,4506.8,4913.9,5465.0
 "39000","Ohio",3,SAGDP2N,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Millions of current dollars",10358.9,11015.6,11872.8,12736.9,12850.7,13296.8,13884.7,14210.1,14054.8,13892.5,14730.5,14663.0,14805.7,15750.0,16506.4,18140.7,19924.1,20809.6,22108.8,23375.1,23916.6,24348.8,25106.7,20300.5,26417.2,28863.5,33160.9
 "39000","Ohio",3,SAGDP2N,76,"71","   Arts, entertainment, and recreation ","Millions of current dollars",3429.1,3575.4,3839.7,4149.5,3977.5,4076.4,4416.6,4365.8,4091.8,3884.6,4189.0,4137.7,4421.4,4973.4,5149.2,5853.9,6510.7,6514.0,6512.1,7066.0,7207.8,7318.8,6985.9,5280.0,6710.9,7468.9,8593.2
 "39000","Ohio",3,SAGDP2N,77,"711-712","    Performing arts, spectator sports, museums, and related activities ","Millions of current dollars",1048.3,1073.5,1232.5,1305.4,1432.0,1574.4,1761.5,1711.8,1681.1,1627.2,1654.2,1752.0,1679.9,1698.0,1893.2,2227.8,2108.7,2380.7,2413.7,2817.6,3254.7,3338.3,3033.4,2533.5,2949.1,3425.5,4112.7
 "39000","Ohio",3,SAGDP2N,78,"713","    Amusement, gambling, and recreation industries ","Millions of current dollars",2380.8,2502.0,2607.2,2844.1,2545.5,2501.9,2655.1,2653.9,2410.7,2257.3,2534.9,2385.7,2741.5,3275.4,3256.0,3626.1,4402.0,4133.2,4098.4,4248.3,3953.0,3980.5,3952.5,2746.4,3761.9,4043.4,4480.5
 "39000","Ohio",3,SAGDP2N,79,"72","   Accommodation and food services ","Millions of current dollars",6929.8,7440.1,8033.1,8587.4,8873.1,9220.4,9468.1,9844.3,9963.0,10008.0,10541.5,10525.3,10384.3,10776.5,11357.2,12286.8,13413.4,14295.6,15596.7,16309.2,16708.8,17030.1,18120.8,15020.5,19706.3,21394.6,24567.7
 "39000","Ohio",3,SAGDP2N,80,"721","    Accommodation ","Millions of current dollars",1161.3,1251.1,1369.1,1485.3,1419.3,1488.3,1501.9,1633.2,1560.7,1462.0,1539.5,1588.5,1439.0,1476.3,1529.3,1654.0,2145.6,2386.1,2564.4,2635.8,2453.5,2377.7,2644.1,1823.1,2515.3,3062.2,3498.2
 "39000","Ohio",3,SAGDP2N,81,"722","    Food services and drinking places ","Millions of current dollars",5768.5,6189.0,6664.1,7102.1,7453.9,7732.1,7966.2,8211.1,8402.4,8545.9,9002.0,8936.8,8945.3,9300.3,9827.9,10632.8,11267.8,11909.5,13032.4,13673.4,14255.3,14652.4,15476.7,13197.5,17191.0,18332.5,21069.5
 "39000","Ohio",3,SAGDP2N,82,"81","  Other services (except government and government enterprises) ","Millions of current dollars",8993.0,9677.7,10009.1,10538.2,10239.7,10838.0,10612.3,10895.4,10621.2,10767.7,10871.2,10643.9,10378.4,10445.2,10829.7,11399.2,11685.8,12465.9,13084.3,13427.0,14056.8,14715.2,15303.4,14644.5,15672.6,17467.4,18601.9
 "39000","Ohio",3,SAGDP2N,83,"92"," Government and government enterprises ","Millions of current dollars",38600.7,39860.4,41271.3,44014.7,45299.5,47059.1,48949.8,50932.2,52444.6,53921.8,56043.8,58190.8,59066.2,61857.6,61915.8,63273.0,64370.2,65601.8,67198.8,68897.0,70676.2,72637.3,74596.8,76142.3,79356.9,83137.0,87066.3
 "39000","Ohio",3,SAGDP2N,84,"...","  Federal civilian ","Millions of current dollars",6421.2,6548.9,6622.8,7090.6,7098.1,7478.4,7745.8,8094.0,8249.2,8511.1,8883.1,9074.5,9265.5,9950.2,9972.3,9944.5,9755.2,10202.5,10654.1,10982.1,11415.4,11982.0,12257.2,12958.1,13414.1,14088.5,15103.6
 "39000","Ohio",3,SAGDP2N,85,"...","  Military ","Millions of current dollars",2460.3,2384.9,2442.6,2530.2,2583.9,2902.1,3248.9,3347.1,3510.9,3482.7,3541.8,3820.5,4058.1,4163.6,4223.5,4261.0,4250.4,4181.3,4128.8,4156.4,4174.3,4309.8,4561.9,4914.4,5310.9,5764.2,6270.1
 "39000","Ohio",3,SAGDP2N,86,"...","  State and local ","Millions of current dollars",29719.3,30926.6,32206.0,34393.8,35617.5,36678.6,37955.1,39491.1,40684.4,41928.0,43618.9,45295.7,45742.5,47743.8,47720.0,49067.5,50364.5,51218.0,52415.9,53758.5,55086.5,56345.5,57777.6,58269.8,60631.9,63284.3,65692.7
 "39000","Ohio",3,SAGDP2N,87,"11,21","Natural resources and mining ","Millions of current dollars",3960.2,3574.2,2875.0,3569.5,3355.8,3340.6,3715.3,4846.9,4661.0,5133.9,5787.7,6274.4,6155.4,6020.9,7925.2,6900.0,9326.6,9949.3,7968.7,6944.7,7971.3,8853.7,7757.6,7825.8,11829.7,13480.6,14257.6
 "39000","Ohio",3,SAGDP2N,88,"42,44-45","Trade ","Millions of current dollars",46052.3,49119.8,50072.2,51653.7,52112.8,52527.6,55106.3,57080.3,59360.1,60300.8,61549.2,61837.7,59207.3,61518.7,63721.5,66249.9,70250.4,73708.7,77574.7,78923.3,82203.6,83211.8,86996.7,90058.5,100024.6,107254.9,113694.4
 "39000","Ohio",3,SAGDP2N,89,"22,48-49","Transportation and utilities ","Millions of current dollars",16890.3,17198.8,18322.8,18658.6,18542.6,18078.2,18389.7,19551.4,20683.0,22680.6,23853.8,24611.1,23881.3,24665.3,25785.9,25684.4,26409.3,28062.8,31107.4,31117.8,31849.6,33532.1,34854.1,35346.8,39954.8,43452.2,44606.5
 "39000","Ohio",3,SAGDP2N,90,"31-33,51","Manufacturing and information ","Millions of current dollars",95349.8,100284.6,99797.8,99616.5,93739.8,97144.2,97908.6,102932.7,105418.5,106509.0,107085.2,101658.6,91199.7,98828.2,109641.3,109274.5,112101.2,119952.7,118544.7,116891.6,119778.6,123246.1,124103.4,114800.6,131851.6,148765.0,154200.4
 "39000","Ohio",3,SAGDP2N,91,"...","Private goods-producing industries 2/","Millions of current dollars",101275.2,106615.5,106331.7,108384.7,101754.4,103445.1,104890.6,112374.8,114957.6,116718.4,117067.2,110066.3,97413.4,101946.4,115114.1,116042.7,121525.5,132955.9,131017.6,129906.0,136021.0,141246.4,141571.5,133371.5,154189.8,175169.3,182965.8
 "39000","Ohio",3,SAGDP2N,92,"...","Private services-providing industries 3/","Millions of current dollars",203637.7,215003.4,228194.2,238632.9,248810.3,260687.0,271690.3,284506.4,302777.3,312263.8,324489.1,332659.3,327927.6,336470.2,348426.5,363719.7,380524.2,398594.6,417059.0,428491.7,445490.2,458656.5,486746.5,483170.0,530049.1,574354.4,614802.1
"Note: See the included footnote file."
"SAGDP2N: Gross domestic product (GDP) by state 1."
"Last updated: September 27, 2024-- revised statistics for 2019-2023."
"U.S. Bureau of Economic Analysis"
